track_id,track_name_x,popularity,track_uri,artist_name,artist_popularity,artist_genres,album,track_name_y,danceability,energy,tempo,loudness,valence,speechiness,instrumentalness,liveness,acousticness
5EmCpD8tUj78VW3kgaEjME,Drunk in Love (feat. Jay-Z),48,spotify:track:5EmCpD8tUj78VW3kgaEjME,Beyoncé,87,"['dance pop', 'pop', 'r&b']",BEYONCÉ,Drunk in Love (feat. Jay-Z),0.589,0.621,140.03,-6.902,0.401,0.0468,0.00104,0.181,0.00969
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,87,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,Foster The People,76,"['indietronica', 'modern rock', 'pop rock', 'rock']",Torches,Pumped Up Kicks,0.733,0.71,127.975,-5.849,0.965,0.0292,0.115,0.0956,0.145
02M6vucOvmRfMxTXDUwRXu,7/11,74,spotify:track:02M6vucOvmRfMxTXDUwRXu,Beyoncé,87,"['dance pop', 'pop', 'r&b']",BEYONCÉ [Platinum Edition],7/11,0.747,0.705,136.024,-5.137,0.56,0.126,0.0,0.126,0.0128
7LVHVU3tWfcxj5aiPFEW4Q,Fix You,86,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,Coldplay,92,"['permanent wave', 'pop']",X&Y,Fix You,0.209,0.417,138.178,-8.74,0.124,0.0338,0.00196,0.113,0.164
4xkOaSrkexMciUUogZKVTS,'Till I Collapse,90,spotify:track:4xkOaSrkexMciUUogZKVTS,Eminem,95,"['detroit hip hop', 'hip hop', 'rap']",The Eminem Show,'Till I Collapse,0.548,0.847,171.447,-3.237,0.1,0.186,0.0,0.0816,0.0622
2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),83,spotify:track:2YlZnw2ikdb837oKMKjBkW,Meghan Trainor,80,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",Title (Deluxe),Like I'm Gonna Lose You (feat. John Legend),0.63,0.53,108.038,-7.259,0.417,0.0434,0.0,0.177,0.4
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,85,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,92,"['permanent wave', 'pop']",Viva La Vida or Death and All His Friends,Viva La Vida,0.486,0.617,138.015,-7.115,0.417,0.0287,3.23e-06,0.109,0.0954
5mCPDVBb16L4XQwDdbRUpz,Passionfruit,86,spotify:track:5mCPDVBb16L4XQwDdbRUpz,Drake,98,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",More Life,Passionfruit,0.809,0.463,111.98,-11.377,0.364,0.0396,0.085,0.109,0.256
0qy5D3OJre7SPJNMOL9I71,Broccoli,70,spotify:track:0qy5D3OJre7SPJNMOL9I71,Shelley FKA DRAM,66,"['alternative r&b', 'pop rap', 'rap', 'trap', 'virginia hip hop']",Broccoli,Broccoli,0.886,0.525,145.99,-7.39,0.708,0.132,0.0,0.057,0.236
1vvNmPOiUuyCbgWmtc6yfm,My Way,79,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,Calvin Harris,87,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'progressive house', 'uk dance']",My Way,My Way,0.818,0.913,119.986,-3.06,0.536,0.0426,3.69e-05,0.161,0.093
0afhq8XCExXpqazXczTSve,Galway Girl,82,spotify:track:0afhq8XCExXpqazXczTSve,Ed Sheeran,96,"['pop', 'uk pop']",÷ (Deluxe),Galway Girl,0.624,0.876,99.943,-3.374,0.781,0.1,0.0,0.327,0.0735
36lqt57OHqk48BVFzPDEKt,Midnight City,0,spotify:track:36lqt57OHqk48BVFzPDEKt,M83,73,"['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']",Hurry Up We're Dreaming,Midnight City,0.521,0.752,105.051,-5.374,0.3,0.0369,0.0,0.0682,0.0191
55h7vJchibLdUkxdlX3fK7,Treasure,83,spotify:track:55h7vJchibLdUkxdlX3fK7,Bruno Mars,92,"['dance pop', 'pop']",Unorthodox Jukebox,Treasure,0.874,0.692,116.017,-5.28,0.937,0.0431,7.24e-05,0.324,0.0412
7p54iuWHqvdeN224OglZ9t,I Don't Fuck With You,0,spotify:track:7p54iuWHqvdeN224OglZ9t,Big Sean,84,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",I Don't Fuck With You,I Don't Fuck With You,0.82,0.723,97.98,-5.505,0.417,0.0656,0.0,0.347,0.0327
3VZQshi4COChhXaz7cLP02,I Love It (feat. Charli XCX),68,spotify:track:3VZQshi4COChhXaz7cLP02,Icona Pop,71,"['candy pop', 'dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'pop dance', 'swedish electropop', 'swedish synthpop']",I Love It,I Love It (feat. Charli XCX),0.714,0.905,125.927,-2.663,0.838,0.0289,2.55e-05,0.146,0.00855
4XoP1AkbOurU9CeZ2rMEz2,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",0,spotify:track:4XoP1AkbOurU9CeZ2rMEz2,A$AP Rocky,87,"['east coast hip hop', 'hip hop', 'rap', 'trap']",LONG.LIVE.A$AP (Deluxe Version),"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",0.869,0.687,96.006,-6.816,0.668,0.263,1e-06,0.114,0.0208
6C7RJEIUDqKkJRZVWdkfkH,Stronger,1,spotify:track:6C7RJEIUDqKkJRZVWdkfkH,Kanye West,96,"['chicago rap', 'rap']",Graduation,Stronger,0.625,0.726,103.98,-7.731,0.483,0.155,0.0,0.318,0.00728
6PUIzlqotEmPuBfjbwYWOB,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,77,spotify:track:6PUIzlqotEmPuBfjbwYWOB,Lana Del Rey,88,"['art pop', 'pop']",Summertime Sadness [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Remix),Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,0.572,0.81,126.052,-5.791,0.11,0.0558,6.53e-06,0.13,0.0157
6nek1Nin9q48AVZcWs9e9D,Paradise,87,spotify:track:6nek1Nin9q48AVZcWs9e9D,Coldplay,92,"['permanent wave', 'pop']",Mylo Xyloto,Paradise,0.449,0.585,139.631,-6.761,0.212,0.0268,8.75e-05,0.0833,0.0509
2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,81,spotify:track:2a1o6ZejUi8U3wzzOtCOYw,Don Omar,84,"['latin', 'latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino']",Meet The Orphans,Danza Kuduro,0.4,0.915,88.917,-4.89,0.878,0.28,0.0,0.0503,0.0846
4RL77hMWUq35NYnPLXBpih,Skinny Love,76,spotify:track:4RL77hMWUq35NYnPLXBpih,Birdy,74,"['pop', 'pop rock']",Birdy,Skinny Love,0.379,0.29,166.467,-8.485,0.169,0.051,0.00106,0.118,0.952
2XMTqoHHSH0lvuXrvIEdco,Capsize,72,spotify:track:2XMTqoHHSH0lvuXrvIEdco,FRENSHIP,60,"['electropop', 'indie electropop', 'indie poptimism', 'la pop', 'pop dance', 'tropical house', 'vapor soul']",Truce - EP,Capsize,0.683,0.708,92.991,-6.244,0.355,0.0305,0.155,0.686,0.0398
6t6oULCRS6hnI7rm0h5gwl,Some Nights,75,spotify:track:6t6oULCRS6hnI7rm0h5gwl,fun.,72,"['baroque pop', 'metropopolis', 'modern rock', 'pop rock', 'rock']",Some Nights,Some Nights,0.672,0.738,107.938,-7.045,0.392,0.0506,6.75e-05,0.0927,0.0178
0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,85,spotify:track:0ntQJM78wzOLVeCUAW7Y45,Kings of Leon,78,"['modern rock', 'rock']",Only By The Night,Sex on Fire,0.542,0.905,153.398,-5.653,0.374,0.054,0.0104,0.136,0.00172
6BtmXhTJMM9sBTHeYYASGz,It's Time,71,spotify:track:6BtmXhTJMM9sBTHeYYASGz,Imagine Dragons,92,"['modern rock', 'rock']",Night Visions,It's Time,0.656,0.884,105.009,-4.748,0.86,0.0372,0.0,0.145,0.0162
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,86,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,One Direction,88,"['boy band', 'pop', 'post-teen pop', 'talent show']",Midnight Memories (Deluxe),Story of My Life,0.6,0.663,121.07,-5.802,0.286,0.0477,0.0,0.119,0.225
7xB3TwyZMOnKcF50RIXh5b,Rap God,51,spotify:track:7xB3TwyZMOnKcF50RIXh5b,Eminem,95,"['detroit hip hop', 'hip hop', 'rap']",The Marshall Mathers LP2,Rap God,0.708,0.843,148.14,-2.66,0.625,0.314,0.0,0.799,0.397
4qqArAiTPueDxIp7cf87h7,Final Song,71,spotify:track:4qqArAiTPueDxIp7cf87h7,MØ,74,"['art pop', 'dance pop', 'danish pop', 'electropop', 'pop']",Final Song,Final Song,0.695,0.672,104.988,-6.109,0.245,0.0345,7.95e-05,0.0756,0.014
5QjJgPU8AJeickx34f7on6,Levels - Radio Edit,0,spotify:track:5QjJgPU8AJeickx34f7on6,Avicii,85,"['dance pop', 'edm', 'pop', 'pop dance']",Levels,Levels - Radio Edit,0.605,0.873,126.026,-5.938,0.476,0.0344,0.837,0.314,0.0534
5ChkMS8OtdzJeqyybCc9R5,Billie Jean,87,spotify:track:5ChkMS8OtdzJeqyybCc9R5,Michael Jackson,85,"['pop', 'r&b', 'soul']",Thriller 25 Super Deluxe Edition,Billie Jean,0.92,0.654,117.046,-3.051,0.847,0.0401,0.0158,0.0359,0.0236
4dASQiO1Eoo3RJvt74FtXB,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",81,spotify:track:4dASQiO1Eoo3RJvt74FtXB,Lil Wayne,91,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",0.502,0.786,169.021,-4.378,0.739,0.317,0.0,0.65,0.255
352zfYbDFG8sxkmOAhVeuj,Under Control (feat. Hurts),11,spotify:track:352zfYbDFG8sxkmOAhVeuj,Calvin Harris,87,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'progressive house', 'uk dance']",Under Control (feat. Hurts),Under Control (feat. Hurts),0.55,0.919,126.059,-3.431,0.51,0.0788,0.00118,0.0886,0.137
37jTPJgwCCmIGMPB45jrPV,Holy Grail,69,spotify:track:37jTPJgwCCmIGMPB45jrPV,JAY-Z,88,"['east coast hip hop', 'hip hop', 'rap']",Magna Carta... Holy Grail,Holy Grail,0.676,0.534,145.082,-6.901,0.156,0.0831,8.59e-06,0.256,0.0594
60a0Rd6pjrkxjPbaKzXjfq,In the End,88,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,87,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",Hybrid Theory (Bonus Edition),In the End,0.556,0.864,105.143,-5.87,0.4,0.0584,0.0,0.209,0.00958
7EiZI6JVHllARrX9PUvAdX,Low Life (feat. The Weeknd),79,spotify:track:7EiZI6JVHllARrX9PUvAdX,Future,91,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",EVOL,Low Life (feat. The Weeknd),0.722,0.331,143.961,-7.789,0.102,0.0726,0.282,0.146,0.337
1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,84,spotify:track:1gihuPhrLraKYrJMAEONyc,Calvin Harris,87,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'progressive house', 'uk dance']",18 Months,Feel So Close - Radio Edit,0.707,0.924,127.937,-2.842,0.919,0.031,0.00703,0.204,0.000972
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,85,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,Outkast,79,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop']",Speakerboxxx/The Love Below,Hey Ya!,0.727,0.974,79.526,-2.261,0.965,0.0664,0.000532,0.174,0.103
3kyxRga5wDGbKdmxXssbps,I Will Wait,0,spotify:track:3kyxRga5wDGbKdmxXssbps,Mumford & Sons,76,"['modern folk rock', 'modern rock', 'pop rock', 'stomp and holler', 'uk americana']",Babel (Deluxe Edition),I Will Wait,0.485,0.735,131.234,-5.929,0.456,0.0334,0.00794,0.213,0.01
0DAsxISzun85PbsqAfIzeC,Intro,0,spotify:track:0DAsxISzun85PbsqAfIzeC,The xx,70,"['downtempo', 'dream pop', 'indietronica']",xx,Intro,0.617,0.778,100.363,-8.871,0.152,0.027,0.925,0.128,0.459
6ZapsNk1ZpaebNXAIohP9R,Home,0,spotify:track:6ZapsNk1ZpaebNXAIohP9R,Edward Sharpe & The Magnetic Zeros,65,"['double drumming', 'indie folk', 'la indie', 'modern rock', 'stomp and holler']",Up From Below,Home,0.542,0.589,111.665,-6.623,0.137,0.0318,0.000522,0.177,0.292
34KTEhpPjq6IAgQg2yzJAL,Californication,65,spotify:track:34KTEhpPjq6IAgQg2yzJAL,Red Hot Chili Peppers,88,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Californication,Californication,0.592,0.767,96.483,-2.788,0.328,0.027,0.00165,0.127,0.0021
5PclxRY6shIQzSKxxbdZso,Under the Bridge,50,spotify:track:5PclxRY6shIQzSKxxbdZso,Red Hot Chili Peppers,88,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Blood Sugar Sex Magik,Under the Bridge,0.559,0.345,84.581,-13.496,0.458,0.0459,0.000105,0.141,0.0576
0kO3njY9N1Rxgv27Ha1lLh,Numb,64,spotify:track:0kO3njY9N1Rxgv27Ha1lLh,Linkin Park,87,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",Meteora (Bonus Edition),Numb,0.496,0.863,110.018,-4.153,0.243,0.0381,0.0,0.639,0.0046
4LloVtxNZpeh7q7xdi1DQc,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",76,spotify:track:4LloVtxNZpeh7q7xdi1DQc,John Mayer,82,"['neo mellow', 'pop rock', 'singer-songwriter']",Where the Light Is: John Mayer Live In Los Angeles,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",0.315,0.296,173.509,-13.262,0.435,0.0315,0.0,0.702,0.771
4LwU4Vp6od3Sb08CsP99GC,The Next Episode,87,spotify:track:4LwU4Vp6od3Sb08CsP99GC,Dr. Dre,85,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",2001,The Next Episode,0.922,0.909,95.295,-2.429,0.309,0.27,0.0,0.0856,0.0281
3XIIOCu6B8PuGq5j61asEM,The Greatest,0,spotify:track:3XIIOCu6B8PuGq5j61asEM,Sia,88,"['australian dance', 'australian pop', 'pop']",The Greatest,The Greatest,0.666,0.723,192.024,-6.164,0.739,0.268,0.00047,0.0507,0.0109
2rizacJSyD9S1IQUxUxnsK,All We Know,74,spotify:track:2rizacJSyD9S1IQUxUxnsK,The Chainsmokers,85,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",All We Know,All We Know,0.662,0.586,90.0,-8.821,0.296,0.0307,0.00272,0.115,0.097
7evPpWWu01Klxi0KlPxR17,Mercy,0,spotify:track:7evPpWWu01Klxi0KlPxR17,Shawn Mendes,89,"['canadian pop', 'dance pop', 'pop', 'viral pop']",Illuminate (Deluxe),Mercy,0.568,0.686,148.294,-4.901,0.4,0.0903,0.0,0.11,0.133
6Vc5wAMmXdKIAM7WUoEb7N,Say Something,79,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N,A Great Big World,68,"['modern rock', 'neo mellow', 'piano rock', 'pop', 'pop rock', 'viral pop']",Is There Anybody Out There?,Say Something,0.407,0.147,141.284,-8.822,0.0765,0.0355,2.89e-06,0.0913,0.857
13HVjjWUZFaWilh2QUJKsP,Let It Go,75,spotify:track:13HVjjWUZFaWilh2QUJKsP,James Bay,77,"['modern rock', 'neo mellow', 'pop', 'pop rock']",Chaos And The Calm,Let It Go,0.546,0.311,147.464,-10.396,0.246,0.0288,1.65e-05,0.107,0.818
3R6dPfF2yBO8mHySW1XDAa,Solo Dance,66,spotify:track:3R6dPfF2yBO8mHySW1XDAa,Martin Jensen,73,"['dance pop', 'danish electronic', 'deep house', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",Solo Dance,Solo Dance,0.746,0.846,114.955,-2.432,0.403,0.048,0.0,0.195,0.0485
0prNGof3XqfTvNDxHonvdK,Scars To Your Beautiful,77,spotify:track:0prNGof3XqfTvNDxHonvdK,Alessia Cara,80,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",Know-It-All (Deluxe),Scars To Your Beautiful,0.573,0.739,97.085,-5.74,0.451,0.129,0.0,0.111,0.0285
6gpcs5eMhJwax4mIfKDYQk,Slide (feat. Frank Ocean & Migos),77,spotify:track:6gpcs5eMhJwax4mIfKDYQk,Calvin Harris,87,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'progressive house', 'uk dance']",Slide (feat. Frank Ocean & Migos),Slide (feat. Frank Ocean & Migos),0.736,0.795,104.066,-3.299,0.511,0.0545,1.21e-06,0.254,0.498
3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,82,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,Martin Garrix,82,"['dance pop', 'dutch edm', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']",Scared to Be Lonely,Scared to Be Lonely,0.584,0.54,137.972,-7.786,0.195,0.0576,0.0,0.261,0.0895
2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),77,spotify:track:2EEeOnHehOozLq4aS0n6SL,KYLE,72,"['pop', 'pop rap', 'rap']",iSpy (feat. Lil Yachty),iSpy (feat. Lil Yachty),0.746,0.653,75.016,-6.745,0.672,0.289,0.0,0.229,0.378
152lZdxL1OR0ZMW6KquMif,Location,83,spotify:track:152lZdxL1OR0ZMW6KquMif,Khalid,90,"['pop', 'pop r&b']",American Teen,Location,0.736,0.449,80.126,-11.462,0.326,0.425,0.000162,0.0898,0.33
7fBHjuqAIVOdy5xoNxy5YQ,Weak,0,spotify:track:7fBHjuqAIVOdy5xoNxy5YQ,AJR,78,['modern rock'],The Click,Weak,0.669,0.579,123.979,-6.341,0.66,0.0468,0.0,0.19,0.131
1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,83,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,Kanye West,96,"['chicago rap', 'rap']",Late Registration,Gold Digger,0.629,0.696,93.034,-5.572,0.623,0.348,0.0,0.0554,0.0195
5Ohxk2dO5COHF1krpoPigN,Sign of the Times,87,spotify:track:5Ohxk2dO5COHF1krpoPigN,Harry Styles,91,['pop'],Harry Styles,Sign of the Times,0.516,0.595,119.972,-4.63,0.222,0.0313,0.0,0.109,0.0275
3kxfsdsCpFgN412fpnW85Y,Redbone,1,spotify:track:3kxfsdsCpFgN412fpnW85Y,Childish Gambino,82,"['atl hip hop', 'hip hop', 'rap']","""Awaken, My Love!""",Redbone,0.745,0.356,160.033,-10.425,0.607,0.0941,0.00943,0.123,0.172
6HZILIRieu8S0iqY8kIKhj,DNA.,83,spotify:track:6HZILIRieu8S0iqY8kIKhj,Kendrick Lamar,91,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",DAMN.,DNA.,0.638,0.523,139.913,-6.664,0.422,0.357,0.0,0.0842,0.00454
1PSBzsahR2AKwLJgx8ehBj,Bad Things (with Camila Cabello),77,spotify:track:1PSBzsahR2AKwLJgx8ehBj,Machine Gun Kelly,90,"['ohio hip hop', 'pop rap']",bloom,Bad Things (with Camila Cabello),0.697,0.691,137.853,-4.757,0.305,0.146,0.0,0.185,0.214
6EpRaXYhGOB3fj4V2uDkMJ,Strip That Down,1,spotify:track:6EpRaXYhGOB3fj4V2uDkMJ,Liam Payne,71,"['dance pop', 'pop', 'post-teen pop']",Strip That Down,Strip That Down,0.869,0.485,106.028,-5.595,0.527,0.0545,0.0,0.0765,0.246
1OAh8uOEOvTDqkKFsKksCi,Wild Thoughts (feat. Rihanna & Bryson Tiller),77,spotify:track:1OAh8uOEOvTDqkKFsKksCi,DJ Khaled,82,"['dance pop', 'dirty south rap', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Grateful,Wild Thoughts (feat. Rihanna & Bryson Tiller),0.671,0.672,97.979,-3.094,0.632,0.0688,0.0,0.118,0.0329
4Km5HrUvYTaSUfiSGPJeQR,Bad and Boujee (feat. Lil Uzi Vert),78,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,Migos,82,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",Culture,Bad and Boujee (feat. Lil Uzi Vert),0.926,0.666,127.079,-5.314,0.168,0.244,0.0,0.123,0.0611
11bD1JtSjlIgKgZG2134DZ,Chasing Cars,81,spotify:track:11bD1JtSjlIgKgZG2134DZ,Snow Patrol,72,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock', 'rock']",Eyes Open,Chasing Cars,0.563,0.592,104.016,-4.571,0.136,0.0276,5.08e-05,0.132,0.209
0SGkqnVQo9KPytSri1H6cF,Bounce Back,76,spotify:track:0SGkqnVQo9KPytSri1H6cF,Big Sean,84,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",I Decided.,Bounce Back,0.78,0.575,81.502,-5.628,0.273,0.139,0.0,0.129,0.106
2374M0fQpWi3dLnB54qaLX,Africa,86,spotify:track:2374M0fQpWi3dLnB54qaLX,TOTO,75,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",Toto IV,Africa,0.671,0.373,92.718,-18.064,0.732,0.0323,8.01e-05,0.0481,0.257
2gZUPNdnz5Y45eiGxpHGSc,POWER,83,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,Kanye West,96,"['chicago rap', 'rap']",My Beautiful Dark Twisted Fantasy,POWER,0.542,0.914,153.993,-4.747,0.576,0.113,0.0,0.744,0.0161
5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,84,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,The Fray,74,"['neo mellow', 'piano rock', 'pop', 'pop rock']",How To Save A Life,How to Save a Life,0.64,0.743,122.035,-4.08,0.361,0.0379,0.0,0.101,0.269
5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",82,spotify:track:5bcTCxgc7xVfSaMV3RuVke,Calvin Harris,87,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'progressive house', 'uk dance']",Funk Wav Bounces Vol.1,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",0.893,0.745,101.018,-3.105,0.872,0.0571,0.0,0.0943,0.0642
5lNuqFVMca4vPupY10cH0J,No Promises (feat. Demi Lovato),66,spotify:track:5lNuqFVMca4vPupY10cH0J,Cheat Codes,78,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'tropical house']",No Promises (feat. Demi Lovato),No Promises (feat. Demi Lovato),0.739,0.619,112.961,-6.669,0.58,0.162,0.0,0.105,0.0572
1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,76,spotify:track:1NDxZ7cFAo481dtYWdrUnR,Maggie Lindemann,70,"['alt z', 'dark pop', 'pop', 'post-teen pop']",Pretty Girl (Cheat Codes X CADE Remix),Pretty Girl - Cheat Codes X CADE Remix,0.703,0.868,121.03,-4.661,0.733,0.0291,0.132,0.104,0.15
5yuShbu70mtHXY0yLzCQLQ,Go Flex,81,spotify:track:5yuShbu70mtHXY0yLzCQLQ,Post Malone,91,"['dfw rap', 'melodic rap', 'rap']",Stoney (Deluxe),Go Flex,0.665,0.498,81.967,-8.185,0.127,0.0832,0.0,0.0757,0.228
3cfOd4CMv2snFaKAnMdnvK,All Star,83,spotify:track:3cfOd4CMv2snFaKAnMdnvK,Smash Mouth,69,"['alternative rock', 'pop rock']",Astro Lounge,All Star,0.731,0.867,104.019,-5.881,0.776,0.032,0.0,0.0861,0.0395
42CeaId2XNlxugDvyqHfDf,Candy Paint,0,spotify:track:42CeaId2XNlxugDvyqHfDf,Post Malone,91,"['dfw rap', 'melodic rap', 'rap']",Candy Paint,Candy Paint,0.765,0.688,90.013,-5.566,0.434,0.0841,0.0,0.0734,0.633
2771LMNxwf62FTAdpJMQfM,Bodak Yellow,64,spotify:track:2771LMNxwf62FTAdpJMQfM,Cardi B,86,"['dance pop', 'pop', 'pop rap', 'rap']",Bodak Yellow,Bodak Yellow,0.929,0.723,125.022,-5.792,0.458,0.109,0.0,0.346,0.0672
43ZyHQITOjhciSUUNPVRHc,Gucci Gang,69,spotify:track:43ZyHQITOjhciSUUNPVRHc,Lil Pump,72,"['emo rap', 'miami hip hop', 'rap', 'trap', 'vapor trap']",Lil Pump,Gucci Gang,0.936,0.523,119.889,-6.71,0.699,0.0597,0.0,0.117,0.239
2fQrGHiQOvpL9UgPvtYy6G,Bank Account,83,spotify:track:2fQrGHiQOvpL9UgPvtYy6G,21 Savage,89,"['atl hip hop', 'hip hop', 'rap', 'trap']",Issa Album,Bank Account,0.884,0.347,75.016,-8.227,0.376,0.35,7e-06,0.0871,0.015
0tBbt8CrmxbjRP0pueQkyU,Wolves,84,spotify:track:0tBbt8CrmxbjRP0pueQkyU,Selena Gomez,86,"['dance pop', 'pop', 'post-teen pop']",Wolves,Wolves,0.724,0.804,124.987,-4.614,0.306,0.0448,0.0,0.204,0.124
6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,85,spotify:track:6PGoSes0D9eUDeeAafB2As,Kendrick Lamar,91,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",DAMN.,LOVE. FEAT. ZACARI.,0.8,0.585,126.058,-7.343,0.779,0.0924,0.0,0.153,0.264
1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,81,spotify:track:1P17dC1amhFzptugyAO7Il,Taylor Swift,98,['pop'],reputation,Look What You Made Me Do,0.766,0.709,128.07,-6.471,0.506,0.123,1.41e-05,0.126,0.204
0NiXXAI876aGImAd6rTj8w,Mama,56,spotify:track:0NiXXAI876aGImAd6rTj8w,Jonas Blue,80,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",Jonas Blue: Electronic Nature - The Mix 2017,Mama,0.739,0.792,104.016,-4.256,0.547,0.0418,0.0,0.0516,0.091
5bZtRlMBU76vHuDOb1GM5u,Perfect Strangers,45,spotify:track:5bZtRlMBU76vHuDOb1GM5u,Jonas Blue,80,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",Jonas Blue: Electronic Nature - The Mix 2017,Perfect Strangers,0.739,0.833,117.99,-5.012,0.699,0.0463,0.0,0.266,0.35
6mICuAdrwEjh6Y6lroV2Kg,Chantaje (feat. Maluma),80,spotify:track:6mICuAdrwEjh6Y6lroV2Kg,Shakira,85,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",El Dorado,Chantaje (feat. Maluma),0.852,0.773,102.034,-2.921,0.907,0.0776,3.05e-05,0.159,0.187
